"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000063760",142.629291717617,-0.128072207679238,0.183439873966122,0.138390744069341,0.511885454897409
"ENSMUSG00000039531",619.827496801025,0.0586492142653729,0.112970478538537,0.471364203347345,0.818250072104142
"ENSMUSG00000019782",478.505107325682,-0.108717645537582,0.127925170978834,0.216482027062789,0.622748463767226
"ENSMUSG00000047514",1207.06158230158,0.0187024978042844,0.104670028136582,0.81470449546724,0.956259323571626
"ENSMUSG00000039480",655.17620980271,-0.122748204134062,0.139364974145874,0.177129557618178,0.571227342591796
"ENSMUSG00000019779",6008.54985668378,0.117915532674096,0.13279145046508,0.192624601018683,0.590982763093351
"ENSMUSG00000019777",1180.74857057477,-0.0826127980432835,0.115786998087169,0.324948353172052,0.723298228508251
"ENSMUSG00000069662",1667.88122897155,0.427246151637809,0.153328176737039,0.000521230788198359,0.0163382935000091
"ENSMUSG00000019846",58.1599062393187,0.0790665904153443,0.162299305404371,0.27385960156948,0.680914297907239
"ENSMUSG00000019845",81.8685166414441,0.00148130715144841,0.141297546231114,0.984031330038358,0.99631521958113
"ENSMUSG00000019843",175.650497614933,0.0330597691630392,0.131553085664919,0.672679129761662,0.910786286539938
"ENSMUSG00000019842",450.635606782233,0.0739055236886126,0.122802590997435,0.380995547869613,0.76406365656017
"ENSMUSG00000087177",68.6531506455397,-0.00495279370116968,0.138562830773161,0.941890170865327,0.987354880769911
"ENSMUSG00000019841",1018.52565703243,0.109308021872715,0.148083345814255,0.217263364625092,0.623752173248437
"ENSMUSG00000096687",47.5234007232649,-0.0265400176404401,0.152878568479501,0.614991478512717,0.889026218386319
"ENSMUSG00000071335",148.414365629444,0.174453872842664,0.215756169832752,0.0762721022912843,0.381310757965038
"ENSMUSG00000019838",191.350264960028,0.129532303164,0.187499131722995,0.131848783676707,0.501928561338191
"ENSMUSG00000038510",280.480119827174,0.0280007941358613,0.125380074868359,0.725617249909842,0.930220335099164
"ENSMUSG00000019837",941.349246348705,0.0237801687835176,0.103155953524938,0.764835986762152,0.941996837871165
"ENSMUSG00000075232",1177.4027016688,-0.349295010933164,0.233265408965871,0.0118695397991449,0.134009785426158
"ENSMUSG00000038481",1381.61692664164,0.117556632868551,0.127079172504607,0.1898789516899,0.588210301435487
"ENSMUSG00000038446",880.384976383085,-0.0100871055724841,0.106004229823552,0.898006351183285,0.97734145262006
"ENSMUSG00000038417",681.514516427162,0.0603875515857086,0.110245736915505,0.46197215428262,0.814600111478635
"ENSMUSG00000019826",435.047750179364,-0.201500224483262,0.14857552161792,0.046607402227892,0.296430813837812
"ENSMUSG00000019823",338.532574682066,0.166164915317561,0.176292076101823,0.0977775270956083,0.432352481775195
"ENSMUSG00000019822",464.096716331408,0.0276583241366317,0.120994275612705,0.731276459364747,0.931938126720969
"ENSMUSG00000019818",12421.6489972589,0.027614944953188,0.10529143852685,0.704614709455077,0.923055406214285
"ENSMUSG00000019813",74.4931961727734,-0.0228565408859807,0.140222145773313,0.741910573534003,0.934154208711925
"ENSMUSG00000038332",676.68444688058,0.475708235006204,0.270304993831449,0.0045991551287884,0.072303435706737
"ENSMUSG00000048756",4976.73568034961,-0.109240617063948,0.13047572355741,0.222612871400441,0.631666241331881
"ENSMUSG00000038302",748.923476551647,0.243571920007916,0.172136024637251,0.0292256208045053,0.229140826440643
"ENSMUSG00000019804",2891.15376410888,0.0903593738897129,0.129387229330076,0.29506838680491,0.698057769241236
"ENSMUSG00000038280",731.718043797687,0.509249612210991,0.178661636517718,0.000331403062521599,0.0116316417974458
"ENSMUSG00000019802",2691.12541831981,0.00227701290073942,0.0991746074724636,0.977886182042222,0.995338890710641
"ENSMUSG00000044770",969.644145586031,-0.0243962276154495,0.11213038739067,0.752287995378125,0.937332985949919
"ENSMUSG00000038240",483.479321795752,0.232008616098458,0.182746106898229,0.0377753760132201,0.264876927507153
"ENSMUSG00000038214",185.741552858973,0.0867592838895583,0.143845570473284,0.303648308090762,0.704666353734323
"ENSMUSG00000019797",651.595821905868,0.0890559548508538,0.126844378058737,0.301300600080309,0.703264138576362
"ENSMUSG00000047139",11124.5303412762,-0.0455042732826588,0.115686246248265,0.570042483184709,0.873507015772074
"ENSMUSG00000019863",392.074257190076,0.0863337653029544,0.126714512132375,0.314259797779783,0.713724916273393
"ENSMUSG00000019864",564.495532135743,0.123959321222878,0.133789174348227,0.170639824682401,0.560635748115374
"ENSMUSG00000019866",4147.3427304494,0.336865647538746,0.135914324999487,0.00184807265881058,0.0385404866860525
"ENSMUSG00000038160",1448.73676012797,-0.144290217540045,0.125495164984773,0.113238448726705,0.46471725356973
"ENSMUSG00000111078",44.0968876269103,0.360700118860808,0.728598681845269,0.0134928679635133,0.144961228914344
"ENSMUSG00000038151",371.969176995218,0.784504384824443,0.284537088472401,0.000274364192948081,0.010036883889041
"ENSMUSG00000019849",919.217784494159,0.11596348945498,0.130155367812714,0.19389808851245,0.593109140035689
"ENSMUSG00000038822",468.975270157054,-0.131510239465554,0.142412282531994,0.154250391828538,0.535899211596798
"ENSMUSG00000110841",140.892732938276,-0.0113373060136235,0.139522611720821,0.872426545592601,0.971634008003472
"ENSMUSG00000038774",1637.63607256987,0.130393847735334,0.131490660311356,0.149939236169394,0.529082685479572
"ENSMUSG00000019891",1024.44654080575,0.722935093385271,0.148573639322267,7.62839043622618e-08,1.24391455964335e-05
"ENSMUSG00000019861",1226.70068749882,0.0643536808395495,0.115424870300194,0.440095340974878,0.800781266199304
"ENSMUSG00000023068",5868.25733053627,0.178761254767374,0.132921179492294,0.0607865035664251,0.341427137833095
"ENSMUSG00000058298",331.906768602775,-0.0253075825764137,0.117795844750596,0.752690340365025,0.937425715757421
"ENSMUSG00000019857",248.926990826807,-0.0242860867889292,0.120424917750316,0.760717888137927,0.940608363057986
"ENSMUSG00000003746",2217.94559771597,-0.0065194267309447,0.0997826822096907,0.932316082142241,0.985178044899893
"ENSMUSG00000038122",558.264671396864,-0.100589248776854,0.133561651042811,0.252481176035499,0.658166547072664
"ENSMUSG00000050953",108.241116383119,-0.0745789637328242,0.158541945102921,0.30329263755194,0.704267466807474
"ENSMUSG00000019878",181.891557793596,-0.347833187615173,0.334478570076384,0.0172232222441478,0.167195311431322
"ENSMUSG00000019877",4147.59762466123,0.106123117707216,0.112909619081361,0.225544902621606,0.634377585666312
"ENSMUSG00000019876",51.5391152907355,0.0742173500206959,0.161647201502355,0.288217955603774,0.691254079720646
"ENSMUSG00000019872",12584.483996607,-0.0339279370737801,0.101626051744919,0.671832104960122,0.910786286539938
"ENSMUSG00000038039",3435.391053332,0.0932890426635821,0.130324073792597,0.29133819970907,0.694070802423332
"ENSMUSG00000019920",2097.60433921489,0.0314694968484213,0.120935013012886,0.70898613418658,0.925194914422944
"ENSMUSG00000003226",4194.71060729491,-0.159360442323535,0.16768350142173,0.101463336845022,0.440325602253822
"ENSMUSG00000038010",111.583118353575,-0.0335052296957424,0.133441917049868,0.661919493471571,0.908450483416666
"ENSMUSG00000019917",342.641439889766,-0.117790611923528,0.138798221848345,0.191529558101597,0.590222168592939
"ENSMUSG00000098188",1922.30914329895,-0.35116208980547,0.160957433220882,0.00343845737034185,0.0592853482256466
"ENSMUSG00000019916",597.785309562926,-0.0146195938576432,0.136781155809428,0.837162796308008,0.963170392275492
"ENSMUSG00000009646",90.9585949160637,0.0536590142626084,0.15872128918768,0.369171329761743,0.756909863909578
"ENSMUSG00000009647",3532.5626021599,0.134520427799281,0.128817213358266,0.139769721887651,0.513894673213529
"ENSMUSG00000020111",4867.01382865106,0.242390155104121,0.155620577696027,0.0251167295475746,0.209689123368858
"ENSMUSG00000020109",1211.01692063596,0.0701042110641961,0.122955141226621,0.402827170849871,0.778420625295886
"ENSMUSG00000020108",821.682456558749,-0.384787730764748,0.168270960636991,0.00221897033950982,0.0436056120051367
"ENSMUSG00000020107",894.347305923263,-0.225551112779675,0.153736504027807,0.0315722215731189,0.239573768451865
"ENSMUSG00000044475",481.863880774977,-0.0468907321319556,0.119507485091679,0.565460762194248,0.871231198517651
"ENSMUSG00000057337",118.706740595752,0.0204135609816041,0.158873989631075,0.52140960273884,0.849056240388924
"ENSMUSG00000004207",14718.355561007,0.00911361836789691,0.117868454675223,0.888744151022239,0.975346913930613
"ENSMUSG00000020101",126.512699166004,0.0426687008320009,0.13676617350979,0.578602476427143,0.877414363123468
"ENSMUSG00000020100",671.277354044907,0.530088124702201,0.232930972227536,0.00141667320875045,0.0318398342283386
"ENSMUSG00000020099",3398.42609102578,0.00938105402032823,0.121634703498292,0.907693617655155,0.979728735400198
"ENSMUSG00000020098",871.027434680227,0.415666596004487,0.165811079982801,0.00123962792513334,0.0291217591391096
"ENSMUSG00000020097",4772.07712795885,-0.0275657607613835,0.104489509298678,0.722369295257911,0.928914300964258
"ENSMUSG00000020091",5256.93010274169,0.0151959679923439,0.0984370408729826,0.848266530333455,0.966205645905566
"ENSMUSG00000037151",304.116083950551,0.0624184233585631,0.135431288046277,0.44318831068168,0.802105657177755
"ENSMUSG00000020089",5446.62617251417,0.0349909129416673,0.125466661424915,0.67587340521253,0.911345355512478
"ENSMUSG00000020088",3041.57341855329,-0.0835905213570526,0.114594170068622,0.319546023588291,0.718603499055358
"ENSMUSG00000020087",244.027674068892,0.0133714881116139,0.124687109978758,0.866496932638483,0.970586421352453
"ENSMUSG00000020085",227.190765821439,-0.231734251591499,0.190626001448801,0.0390773146479365,0.268358906327764
"ENSMUSG00000020083",316.398156324266,-0.311692885091271,0.199890436259422,0.0137703531760739,0.146681904905999
"ENSMUSG00000037031",3804.65276279269,-0.140281937331687,0.125946448587376,0.116972362192128,0.470801554316853
"ENSMUSG00000037012",4544.7949070626,0.104786824604516,0.119659205853603,0.22714213097999,0.634820642313631
"ENSMUSG00000020080",2199.64178262645,0.106988608798012,0.175329607820995,0.180711519473189,0.577586614122039
"ENSMUSG00000020079",497.034503906715,0.167189691409405,0.135945576939665,0.0787826567020524,0.386709051471463
"ENSMUSG00000020078",2459.5095645178,-0.0813182983996653,0.102586270845731,0.310319005826095,0.711422333428415
"ENSMUSG00000020077",364.776108964341,0.0405204813899608,0.125079204006539,0.616289680971017,0.889335974329115
"ENSMUSG00000036955",550.934232442336,-0.0405904801856152,0.113771322514989,0.616640605404361,0.889336394395751
"ENSMUSG00000020075",1661.86293337921,-0.0465285925736232,0.111738406891435,0.566068695362076,0.871417190168716
"ENSMUSG00000020076",1755.49147473799,-0.137299542250299,0.120734716808981,0.12112348374579,0.479603796270499
"ENSMUSG00000020074",2101.54656950356,-0.0278489486737423,0.117772620696716,0.727157671549135,0.930882564666177
"ENSMUSG00000071253",876.538502894909,-0.107460708290136,0.123999897419013,0.218237086204798,0.62535072909974
"ENSMUSG00000036875",135.535027175498,0.0957297888708122,0.167935981588346,0.21764160918374,0.624487193105273
"ENSMUSG00000020070",303.538077086987,0.00754335194434946,0.131763511964287,0.920477420551494,0.983034301285846
"ENSMUSG00000020069",399.056485236696,0.088796885678212,0.128400813055463,0.302614028909431,0.704040367993752
"ENSMUSG00000020072",589.235829083251,-0.504146600336565,0.28410063267063,0.00405947938701513,0.0662659212397955
"ENSMUSG00000112129",175.131854605023,-0.396972596114857,0.479704907558751,0.0137662224068678,0.146681904905999
"ENSMUSG00000020064",2265.53640995039,0.0241977864682887,0.100619169850719,0.75961246493003,0.940131285500069
"ENSMUSG00000020063",664.53596149021,-0.23466911126397,0.162120722920448,0.0298584251138519,0.231849007165715
"ENSMUSG00000036764",89.4653418523066,-1.11595713618606,0.290130257361423,5.74090292338734e-06,0.000497155706269385
"ENSMUSG00000019873",3733.7685324372,0.240683654618566,0.131147937716127,0.0153304446367317,0.156141860204311
"ENSMUSG00000037876",3193.5356622224,-0.0507913779868128,0.11913216791124,0.533805677741757,0.854802907273888
"ENSMUSG00000075000",283.216056568269,-0.119489703810114,0.147644363471003,0.18604429220271,0.584362071902283
"ENSMUSG00000057134",436.740828710844,-0.274605093593295,0.168485445496864,0.0163487840892615,0.162421522692946
"ENSMUSG00000019947",504.277048436132,-0.0603605916768509,0.143166001316413,0.432761010775769,0.796370979954882
"ENSMUSG00000019945",71.811250216795,-0.021945909660528,0.14378590014835,0.738187053599649,0.933472194270042
"ENSMUSG00000019944",167.90583574472,0.775370913792625,0.269195658150979,0.000195925502348051,0.00798709069146521
"ENSMUSG00000019942",819.861444153019,0.131717231772637,0.14953168477685,0.156275354977503,0.538987704324511
"ENSMUSG00000069601",2960.28932510161,0.329063120008087,0.146428404282835,0.0033821817994857,0.0585786244322224
"ENSMUSG00000048701",2427.86918032466,-0.019597794414558,0.120685123123864,0.803945603480697,0.953961598581083
"ENSMUSG00000037762",299.462549350839,0.0701366929756992,0.147028725012246,0.372340980572612,0.758639179877308
"ENSMUSG00000003923",1256.75701933049,-0.117006185634401,0.129097875996633,0.188027818480393,0.585619744798796
"ENSMUSG00000019927",409.04952695908,-0.0126988578454412,0.11785325903205,0.872644137807329,0.971634008003472
"ENSMUSG00000037710",1846.36620905033,0.011811852646135,0.127397613223724,0.880856030429403,0.973922225346322
"ENSMUSG00000060733",10943.8885890336,0.0406868722270528,0.114175616155109,0.595523073608858,0.881921483436697
"ENSMUSG00000019923",1359.62386245151,0.67085900971515,0.149858696864669,5.12127004046687e-07,6.94679886551116e-05
"ENSMUSG00000009681",827.438879619307,0.0464714847124548,0.119455205015119,0.570867030243156,0.873507015772074
"ENSMUSG00000033444",6599.19340126075,0.126026037984391,0.11751501237785,0.148420491734649,0.526496018817103
"ENSMUSG00000033416",6021.78309423976,0.106389522886086,0.140112000699973,0.217130147821394,0.623603317557865
"ENSMUSG00000033427",197.449156747519,-0.0987058207625061,0.146443398923136,0.251785691992363,0.6576693440256
"ENSMUSG00000020180",1049.48869637365,-0.0618029816349733,0.116735152385646,0.457820167160302,0.811080388607618
"ENSMUSG00000046807",43.3711373109094,-0.0966688390847949,0.185963541803913,0.127035334431802,0.492462722855502
"ENSMUSG00000006345",580.839803917694,-0.00108493076002562,0.154861162522231,0.973492758931247,0.994799372836184
"ENSMUSG00000020196",988.189346450698,0.104154473873904,0.135280231479102,0.238392188045337,0.643949867042237
"ENSMUSG00000001666",170.939109208619,0.0189146683919411,0.128171028300889,0.808427485952737,0.954920714273618
"ENSMUSG00000001665",1000.92423136273,-0.00151022966296844,0.117953481693752,0.980559026531494,0.995760484873111
"ENSMUSG00000001663",676.163888266617,-0.57050082678051,0.190269983101921,0.000181358670853699,0.0075745659587071
"ENSMUSG00000033318",808.463810843966,-0.0480951563527451,0.131723994539206,0.545312435695242,0.861063020209768
"ENSMUSG00000033307",417.537604599292,0.179375187651768,0.219523997174295,0.0719456033425296,0.370807736393508
"ENSMUSG00000009092",46.0965262537752,1.11201320201567,0.471242553443353,0.000631169604960238,0.0187128969145658
"ENSMUSG00000000902",913.303126007664,0.11269533453245,0.119931575309017,0.190088584578778,0.588621782711819
"ENSMUSG00000049422",1251.90197582129,0.404061441586808,0.258757350860146,0.0081978915149085,0.105284047648757
"ENSMUSG00000049764",533.154684869711,0.301644801373429,0.165024119355691,0.00968778464980575,0.118133940423407
"ENSMUSG00000020230",384.698651589973,-0.0420016906606836,0.132625162086442,0.591464437165438,0.880967573037443
"ENSMUSG00000020231",1861.08742256327,0.115358539357181,0.125565387891725,0.190942685618489,0.589779042781902
"ENSMUSG00000001151",689.026161389759,0.12949737444986,0.141432330587145,0.159188129582861,0.543922347357579
"ENSMUSG00000033126",103.89067874136,-0.0403151118807146,0.143251172234835,0.570218481654737,0.873507015772074
"ENSMUSG00000001150",959.464720952574,0.133620893386327,0.128961208859486,0.140266754267146,0.514972169917799
"ENSMUSG00000033105",1325.01036141971,0.082417204826107,0.129888397014682,0.332893917597441,0.730909643779926
"ENSMUSG00000020241",143.009251430503,0.0897249143587985,0.160305019418539,0.256981145614726,0.662909289798472
"ENSMUSG00000001119",199.931919101024,0.0900214541071151,0.164569465634175,0.240475210438739,0.646164177664643
"ENSMUSG00000001436",222.39138901437,0.111703848461999,0.154018715030806,0.206599562753059,0.607815576317637
"ENSMUSG00000001435",79.0821033046984,0.138815466624003,0.195249304729912,0.113894952599771,0.465914553896261
"ENSMUSG00000020260",542.835422482667,0.0660812191201379,0.131243142071067,0.428583964464016,0.792823438004398
"ENSMUSG00000032977",400.197304784819,0.0455448782754848,0.127579571334626,0.573004842577921,0.874280134086638
"ENSMUSG00000000290",222.597988365317,0.0360120670505326,0.124826608394369,0.650889901704677,0.904518623148621
"ENSMUSG00000009291",6294.42446001162,-0.127420666647784,0.132948911621002,0.162964333371965,0.550444535461761
"ENSMUSG00000020265",2337.72645055819,-0.127227834760531,0.124352325302401,0.150217879826736,0.529082685479572
"ENSMUSG00000009293",1001.22388133132,-0.0369471237892604,0.11580505171848,0.647738762264763,0.902928302899577
"ENSMUSG00000112007",72.663860972901,-0.0403112621613676,0.166801907357114,0.0439541483646222,0.287796554901196
"ENSMUSG00000020284",117.681000802971,-0.0108160197436334,0.133023002904238,0.883829800632144,0.974138432738153
"ENSMUSG00000020277",4211.3533823425,0.120759884066591,0.146539964689898,0.18129350782774,0.578328176479416
"ENSMUSG00000000732",462.192741832015,0.0171024183767979,0.129508353964923,0.825451309963912,0.960249097497713
"ENSMUSG00000053329",723.761129174736,-0.00178958423088314,0.12822216699467,0.979708614200472,0.995650124122489
"ENSMUSG00000032834",261.999508827745,0.126882793999316,0.149964115078217,0.167893473043022,0.557517463592783
"ENSMUSG00000000374",3492.47034654492,-0.011602072462518,0.0960023013827886,0.88795988826986,0.974998307346951
"ENSMUSG00000001211",1277.41802665098,0.00783801755923392,0.109541333741549,0.922330810488403,0.983541940000415
"ENSMUSG00000061032",2003.03187171977,0.09281626911337,0.111494217569483,0.267327267057909,0.675864826656616
"ENSMUSG00000005054",1320.03155212194,-0.10254355103818,0.146300596013006,0.237827652347801,0.643804791869322
"ENSMUSG00000032788",331.29192208126,-0.0507484361783278,0.142313306159127,0.498650969475242,0.836355814815121
"ENSMUSG00000032763",1521.25527362845,0.0624048856828095,0.127693982182568,0.451922565052198,0.806826128932685
"ENSMUSG00000005355",140.357318181578,-1.40490480879173,0.339837467887085,1.56306697401223e-06,0.00017616684248279
"ENSMUSG00000060301",290.024527193483,-0.19449279393024,0.184970654324345,0.0643440498447424,0.351109147746604
"ENSMUSG00000052151",5338.40262039812,0.064863985668399,0.133734773335446,0.42726346431072,0.79253341398523
"ENSMUSG00000042570",440.371318038969,0.168700053411567,0.15735877395189,0.0883042594271061,0.40981874000036
"ENSMUSG00000045912",41.0451765552321,-0.128929451288059,0.216407744562305,0.0669772930424552,0.358321643615022
"ENSMUSG00000020308",134.955595747176,0.0292339034623702,0.144847621861192,0.662689347012807,0.908450483416666
"ENSMUSG00000020307",1310.10767285984,0.114310801310589,0.146442979843587,0.2019131787358,0.600124051525232
"ENSMUSG00000023175",19829.1255474257,0.12520235636237,0.15311343811034,0.183948197363097,0.581472049738409
"ENSMUSG00000020331",163.092850612761,0.0339176705649649,0.139326282095262,0.643712285800574,0.901491266948488
"ENSMUSG00000020329",288.724994101327,0.0280729406889386,0.12888063950343,0.721447707313367,0.928914300964258
"ENSMUSG00000035890",380.025131922516,0.0148816910050285,0.129766897329047,0.847254904878166,0.965771040527443
"ENSMUSG00000035863",94.2797300741502,-0.513010230491783,0.337022556494993,0.00570499924494964,0.083680601365156
"ENSMUSG00000035852",21018.7539475951,0.0324628607604687,0.125357135726577,0.686073277173417,0.915632043569914
"ENSMUSG00000006498",3366.49899848096,0.0722150537521106,0.115559529223856,0.389727968030419,0.769119388949435
"ENSMUSG00000013833",490.220434012085,0.0120987400082433,0.1307653543242,0.879106144031381,0.973723448943532
"ENSMUSG00000035781",3718.36364039447,0.0833460755891064,0.112614184725093,0.30406970606836,0.705209186856047
"ENSMUSG00000019564",212.791627460653,0.463414307190739,0.257068912373367,0.00447577115031521,0.0708725415206938
"ENSMUSG00000035754",516.485696870008,0.032182263624946,0.11711689144734,0.690726976433141,0.916981040599965
"ENSMUSG00000013858",1574.72751604247,0.0522546692120966,0.122446811089035,0.52710502389749,0.852624463698473
"ENSMUSG00000004665",690.335052658672,0.6065167033915,0.154379809277572,6.16551688986582e-06,0.000519258477405842
"ENSMUSG00000035722",1512.2142171329,0.264214046191707,0.158016701609594,0.0167685548613665,0.165279272696841
"ENSMUSG00000035697",465.641504718216,0.17101024165552,0.180079407590853,0.0883187699683738,0.40981874000036
"ENSMUSG00000004667",806.863914111614,-0.081000944276951,0.144832048010683,0.325501325330922,0.723755976809023
"ENSMUSG00000075706",2990.5401867861,-0.0316963537076141,0.135429621836686,0.669148733342249,0.909693297972562
"ENSMUSG00000035673",1982.27272170356,0.230514430081278,0.146472804587489,0.0263008040627814,0.215236905859217
"ENSMUSG00000003068",1358.32634281032,0.0696639099744071,0.120712022369415,0.408142301618673,0.782183074534715
"ENSMUSG00000003072",6204.40975116904,0.120574034343682,0.166265364638522,0.170554683666289,0.560635748115374
"ENSMUSG00000035621",2935.70753680611,0.0788922947853107,0.11959901674749,0.350282905816345,0.74519426113753
"ENSMUSG00000045193",706.308139438692,-0.163067862620415,0.217692605126992,0.0799218642679644,0.389768480909754
"ENSMUSG00000035595",141.055103062695,-0.064857847634627,0.14805512442677,0.392484472712414,0.771661865767619
"ENSMUSG00000020156",425.04962592095,-0.00787068244855242,0.120569085887588,0.923006424165908,0.983608766077636
"ENSMUSG00000020153",1388.76692705912,0.103608532908276,0.160697920831524,0.215757828426632,0.622265035395016
"ENSMUSG00000069565",1002.91856256505,0.196984110190373,0.158158121626665,0.0558747365541555,0.328266754274471
"ENSMUSG00000063457",8437.36139116461,-0.17143877937157,0.175950203792577,0.0856595107301619,0.402633848657443
"ENSMUSG00000020133",858.51352693534,-0.0180654359371355,0.129141149082374,0.813076295057098,0.955510341243492
"ENSMUSG00000020131",47.3659435883565,-0.0345970844258784,0.148328030107051,0.587724438232123,0.880523916452154
"ENSMUSG00000035504",350.873777806209,-0.0613050656870774,0.12394026611759,0.464356319687719,0.815658758739989
"ENSMUSG00000043822",168.255675277119,-0.054661860849614,0.138373289347551,0.484608678482072,0.8276870794414
"ENSMUSG00000048696",78.0211240569517,-0.327021481667828,0.343363623773687,0.0199954542529836,0.182756978406898
"ENSMUSG00000035478",737.174322832332,0.0300102409468533,0.132535093394959,0.699164550366807,0.921082443319504
"ENSMUSG00000020163",3408.94135928863,0.0575679642559469,0.143967581925295,0.451492414443506,0.806574159778763
"ENSMUSG00000020167",495.916545769258,-0.0435629890748972,0.126417866004512,0.586971602785102,0.880263485234221
"ENSMUSG00000047417",601.501117724144,0.116793562711077,0.151737878711933,0.194326624482782,0.593681073462758
"ENSMUSG00000035397",405.641423351132,-0.375217432198507,0.203352503160234,0.00594399418033383,0.0858713881207888
"ENSMUSG00000003346",1124.64289881569,-0.0180954888010827,0.134022994618888,0.805597475379818,0.954782193042747
"ENSMUSG00000003345",2620.34494586243,-0.00862564565077197,0.126301511820636,0.909784267083865,0.980825346700219
"ENSMUSG00000003344",630.303638290826,0.00844851882813853,0.130284358284457,0.91386370647621,0.981383021602197
"ENSMUSG00000020190",3817.51982192077,-0.00234981731809214,0.111629171547467,0.971784051595536,0.994630109406286
"ENSMUSG00000003348",127.074890599272,-0.0283753407021541,0.138851994451046,0.693078821609453,0.918432798273511
"ENSMUSG00000055862",185.818248173499,-0.112962439839225,0.164331559013631,0.190243983781051,0.588865061267356
"ENSMUSG00000020198",3144.83249584198,0.122442895438126,0.113772369069917,0.156737638007995,0.539518193439602
"ENSMUSG00000061589",1331.3820111701,0.223747435362001,0.166576904464353,0.0386525814021424,0.266877944237147
"ENSMUSG00000035278",463.413948330109,0.0910743548836299,0.138648668055435,0.290214073842826,0.693060471163497
"ENSMUSG00000020211",480.440307731212,0.0284238011251878,0.120191398414364,0.725940675718922,0.930369454633748
"ENSMUSG00000035242",2558.02457877223,-0.00791684621289602,0.12770777827315,0.916389302169552,0.981717586221337
"ENSMUSG00000035215",174.519639218141,-0.0738370697064275,0.145009585609449,0.357053296758347,0.750071104658719
"ENSMUSG00000035206",542.247518749747,0.062866036809916,0.126276317583054,0.449669210871434,0.805484359499514
"ENSMUSG00000020219",808.949196660458,0.0267298224026848,0.136086057981113,0.720075876018386,0.928360323387953
"ENSMUSG00000062075",971.296104155902,-0.049572685424703,0.125740948348291,0.542210516465253,0.860352256353974
"ENSMUSG00000015312",377.47822076583,-0.225287931510045,0.199160434662344,0.0440871603623308,0.288419971845415
"ENSMUSG00000046822",510.663440714209,-0.0430711157083832,0.131237678483037,0.593992984040554,0.881921483436697
"ENSMUSG00000004937",1785.85864768256,0.146197137902719,0.151596325855215,0.124061814054262,0.485230795055813
"ENSMUSG00000004929",435.533010028298,0.575237103987996,0.202325881258526,0.000290398013019205,0.0104981621310339
"ENSMUSG00000035041",317.952296439477,0.0527623758384837,0.15342622831827,0.422035629533711,0.78880162534968
"ENSMUSG00000035027",2074.7602710477,0.032602141171324,0.129299331149299,0.680280748723951,0.912684193375754
"ENSMUSG00000035011",4003.79225161505,0.00983570441070477,0.111790258815643,0.906411981583789,0.979172799613525
"ENSMUSG00000004934",501.983516699029,0.00231663159989432,0.117339985989646,0.978343441641374,0.995338890710641
"ENSMUSG00000034994",39281.0107725,-0.17736136942221,0.193973271477773,0.0797013046684726,0.389557011254535
"ENSMUSG00000034974",431.868154383053,0.0293933974593252,0.131124322184855,0.703594862205175,0.922348733280299
"ENSMUSG00000034949",75.9208932068647,0.0953685848056559,0.163540934737095,0.232440455654146,0.640454305997977
"ENSMUSG00000004933",126.839189594115,0.0122282443874581,0.146958442500145,0.839900385907828,0.963649290713915
"ENSMUSG00000034932",710.293123468519,0.11572034601885,0.154712143924503,0.19373863569683,0.593026149638469
"ENSMUSG00000004931",344.788186089933,0.0842920157035456,0.143792922693788,0.314420376037879,0.713724916273393
"ENSMUSG00000034917",4999.7887011687,0.0704823574343444,0.11986799359263,0.401832487197933,0.778420625295886
"ENSMUSG00000034902",883.532886542239,0.095751124790496,0.130869904312837,0.271977606154046,0.680615399843937
"ENSMUSG00000034889",415.348181010207,-0.00763174726571083,0.132452288599609,0.9173870572629,0.981962905986434
"ENSMUSG00000020232",1097.56308012131,0.0772031856561856,0.12824820411499,0.363083425028655,0.752506059238786
"ENSMUSG00000034854",282.309073449531,0.152833340730871,0.189491191457057,0.105764877904124,0.447822296892811
"ENSMUSG00000020235",1169.15292193809,0.126303327383114,0.146687596278105,0.1687198245174,0.558758724187443
"ENSMUSG00000078440",69.7632295010533,0.0246252687177274,0.149907337711796,0.672053956965403,0.910786286539938
"ENSMUSG00000078439",6814.5105817147,0.0979560984692809,0.147880222288843,0.258629292054948,0.664922809228152
"ENSMUSG00000055053",384.628920303365,-0.139641948971496,0.169060858430509,0.136441736720566,0.509214756250876
"ENSMUSG00000034818",125.315558241543,0.0651079951261512,0.141895478250574,0.413069431031877,0.784004605964813
"ENSMUSG00000020238",1089.7583032308,0.0926661877434807,0.141550476365232,0.278699620359583,0.684354272984216
"ENSMUSG00000034781",9652.02282389145,0.191263326919816,0.157913464408165,0.0616018751444864,0.343773353011352
"ENSMUSG00000054452",11161.5620674821,0.0463498451974132,0.132210229649547,0.560165263041097,0.869313875862502
"ENSMUSG00000034758",74.2250054951421,0.152211051364081,0.219010139604859,0.0810195462522568,0.392127440781368
"ENSMUSG00000034748",237.072912434404,0.0200019352568675,0.124312476936112,0.801529335634725,0.953746330510314
"ENSMUSG00000054708",154.175435140698,-0.0987842960803357,0.156242439414749,0.239239668891515,0.644596236347715
"ENSMUSG00000061371",108.056822675266,-0.0320554300999693,0.133545941951392,0.673823551076153,0.910786286539938
"ENSMUSG00000078435",103.024277014112,-0.0452585147338465,0.140779070598184,0.544889499973236,0.861063020209768
